plant_id_eia,report_date,fuel_type_code_pudl,fuel_consumed_for_electricity_mmbtu,net_generation_mwh,plant_name_eia,city
75,2013-07-01,gas,28878.0,1802.284,Hank Nikkels Plant 1,Anchorage
75,2013-08-01,gas,27474.0,1714.652,Hank Nikkels Plant 1,Anchorage
75,2013-09-01,gas,28899.0,1803.554,Hank Nikkels Plant 1,Anchorage
75,2013-10-01,gas,24988.0,1559.487,Hank Nikkels Plant 1,Anchorage
75,2013-11-01,gas,29827.0,1861.489,Hank Nikkels Plant 1,Anchorage
75,2013-12-01,gas,36539.0,2280.435,Hank Nikkels Plant 1,Anchorage
75,2013-01-01,oil,116.0,13.073,Hank Nikkels Plant 1,Anchorage
75,2013-02-01,oil,77.0,9.02,Hank Nikkels Plant 1,Anchorage
75,2013-03-01,oil,77.0,9.123,Hank Nikkels Plant 1,Anchorage
75,2013-04-01,oil,88.0,10.523,Hank Nikkels Plant 1,Anchorage
75,2013-05-01,oil,94.0,10.606,Hank Nikkels Plant 1,Anchorage
75,2013-06-01,oil,66.0,7.616,Hank Nikkels Plant 1,Anchorage
75,2013-07-01,oil,61.0,7.212,Hank Nikkels Plant 1,Anchorage
75,2013-08-01,oil,61.0,7.115,Hank Nikkels Plant 1,Anchorage
75,2013-09-01,oil,72.0,8.35,Hank Nikkels Plant 1,Anchorage
75,2013-10-01,oil,72.0,8.035,Hank Nikkels Plant 1,Anchorage
75,2013-11-01,oil,88.0,10.474,Hank Nikkels Plant 1,Anchorage
75,2013-12-01,oil,105.0,11.853,Hank Nikkels Plant 1,Anchorage
77,2013-01-01,hydro,30302.0,3176.0,Eklutna,Palmer
77,2013-02-01,hydro,82253.0,8621.0,Eklutna,Palmer
77,2013-03-01,hydro,103062.0,10802.0,Eklutna,Palmer
77,2013-04-01,hydro,52285.0,5480.0,Eklutna,Palmer
77,2013-05-01,hydro,28947.0,3034.0,Eklutna,Palmer
77,2013-06-01,hydro,29892.0,3133.0,Eklutna,Palmer
77,2013-07-01,hydro,47075.0,4934.0,Eklutna,Palmer
77,2013-08-01,hydro,137047.0,14364.0,Eklutna,Palmer
77,2013-09-01,hydro,132916.0,13931.0,Eklutna,Palmer
77,2013-10-01,hydro,95505.0,10010.0,Eklutna,Palmer
77,2013-11-01,hydro,47505.0,4979.0,Eklutna,Palmer
77,2013-12-01,hydro,71290.0,7472.0,Eklutna,Palmer
79,2013-01-01,waste,0.0,0.0,Aurora Energy LLC,Fairbanks
79,2013-02-01,waste,0.0,0.0,Aurora Energy LLC,Fairbanks
79,2013-03-01,waste,0.0,0.0,Aurora Energy LLC,Fairbanks
79,2013-04-01,waste,0.0,0.0,Aurora Energy LLC,Fairbanks
79,2013-05-01,waste,0.0,0.0,Aurora Energy LLC,Fairbanks
79,2013-06-01,waste,0.0,0.0,Aurora Energy LLC,Fairbanks
79,2013-07-01,waste,0.0,0.0,Aurora Energy LLC,Fairbanks
79,2013-08-01,waste,0.0,0.0,Aurora Energy LLC,Fairbanks
79,2013-09-01,waste,0.0,0.0,Aurora Energy LLC,Fairbanks
79,2013-10-01,waste,0.0,0.0,Aurora Energy LLC,Fairbanks
79,2013-11-01,waste,0.0,0.0,Aurora Energy LLC,Fairbanks
79,2013-12-01,waste,0.0,0.0,Aurora Energy LLC,Fairbanks
79,2013-01-01,oil,0.0,0.0,Aurora Energy LLC,Fairbanks
79,2013-02-01,oil,0.0,0.0,Aurora Energy LLC,Fairbanks
79,2013-03-01,oil,0.0,0.0,Aurora Energy LLC,Fairbanks
79,2013-04-01,oil,0.0,0.0,Aurora Energy LLC,Fairbanks
79,2013-05-01,oil,0.0,0.0,Aurora Energy LLC,Fairbanks
79,2013-06-01,oil,0.0,0.0,Aurora Energy LLC,Fairbanks
79,2013-07-01,oil,0.0,0.0,Aurora Energy LLC,Fairbanks
79,2013-08-01,oil,0.0,0.0,Aurora Energy LLC,Fairbanks
79,2013-09-01,oil,0.0,0.0,Aurora Energy LLC,Fairbanks
79,2013-10-01,oil,0.0,0.0,Aurora Energy LLC,Fairbanks
79,2013-11-01,oil,0.0,0.0,Aurora Energy LLC,Fairbanks
79,2013-12-01,oil,0.0,0.0,Aurora Energy LLC,Fairbanks
79,2013-01-01,coal,311792.0,18068.0,Aurora Energy LLC,Fairbanks
79,2013-02-01,coal,272434.0,15476.0,Aurora Energy LLC,Fairbanks
79,2013-03-01,coal,276112.0,16029.0,Aurora Energy LLC,Fairbanks
79,2013-04-01,coal,240078.0,13950.0,Aurora Energy LLC,Fairbanks
79,2013-05-01,coal,130742.0,7137.0,Aurora Energy LLC,Fairbanks
79,2013-06-01,coal,278928.0,17211.0,Aurora Energy LLC,Fairbanks
79,2013-07-01,coal,283790.0,17149.0,Aurora Energy LLC,Fairbanks
79,2013-08-01,coal,275626.0,16598.0,Aurora Energy LLC,Fairbanks
79,2013-09-01,coal,270582.0,16193.0,Aurora Energy LLC,Fairbanks
79,2013-10-01,coal,290991.0,16977.0,Aurora Energy LLC,Fairbanks
79,2013-11-01,coal,315762.0,18360.0,Aurora Energy LLC,Fairbanks
79,2013-12-01,coal,255381.0,14695.0,Aurora Energy LLC,Fairbanks
79,2013-01-01,waste,0.0,0.0,Aurora Energy LLC,Fairbanks
79,2013-02-01,waste,0.0,0.0,Aurora Energy LLC,Fairbanks
79,2013-03-01,waste,0.0,0.0,Aurora Energy LLC,Fairbanks
79,2013-04-01,waste,0.0,0.0,Aurora Energy LLC,Fairbanks
79,2013-05-01,waste,0.0,0.0,Aurora Energy LLC,Fairbanks
79,2013-06-01,waste,0.0,0.0,Aurora Energy LLC,Fairbanks
79,2013-07-01,waste,0.0,0.0,Aurora Energy LLC,Fairbanks
79,2013-08-01,waste,0.0,0.0,Aurora Energy LLC,Fairbanks
79,2013-09-01,waste,0.0,0.0,Aurora Energy LLC,Fairbanks
79,2013-10-01,waste,0.0,0.0,Aurora Energy LLC,Fairbanks
79,2013-11-01,waste,0.0,0.0,Aurora Energy LLC,Fairbanks
79,2013-12-01,waste,0.0,0.0,Aurora Energy LLC,Fairbanks
92,2013-01-01,oil,383.0,35.398,Seward,Seward
92,2013-02-01,oil,267.0,24.425,Seward,Seward
92,2013-03-01,oil,267.0,24.706,Seward,Seward
92,2013-04-01,oil,307.0,28.497,Seward,Seward
92,2013-05-01,oil,313.0,28.72,Seward,Seward
92,2013-06-01,oil,226.0,20.625,Seward,Seward
92,2013-07-01,oil,215.0,19.529,Seward,Seward
92,2013-08-01,oil,209.0,19.268,Seward,Seward
92,2013-09-01,oil,244.0,22.613,Seward,Seward
92,2013-10-01,oil,238.0,21.76,Seward,Seward
92,2013-11-01,oil,307.0,28.362,Seward,Seward
92,2013-12-01,oil,348.0,32.097,Seward,Seward
96,2013-01-01,gas,0.0,19256.0,Beluga,Beluga
96,2013-02-01,gas,0.0,16695.0,Beluga,Beluga
96,2013-03-01,gas,0.0,17876.0,Beluga,Beluga
96,2013-04-01,gas,0.0,17408.0,Beluga,Beluga
96,2013-05-01,gas,0.0,17135.0,Beluga,Beluga
96,2013-06-01,gas,0.0,697.0,Beluga,Beluga
96,2013-07-01,gas,0.0,16477.0,Beluga,Beluga
96,2013-08-01,gas,0.0,16636.0,Beluga,Beluga
96,2013-09-01,gas,0.0,15686.0,Beluga,Beluga
96,2013-10-01,gas,0.0,21303.0,Beluga,Beluga
96,2013-11-01,gas,0.0,9513.0,Beluga,Beluga
96,2013-12-01,gas,0.0,33279.0,Beluga,Beluga
96,2013-01-01,gas,920169.0,78335.0,Beluga,Beluga
96,2013-02-01,gas,1092653.0,91137.0,Beluga,Beluga
96,2013-03-01,gas,752541.0,62307.0,Beluga,Beluga
96,2013-04-01,gas,950180.0,78208.0,Beluga,Beluga
96,2013-05-01,gas,893494.0,71804.0,Beluga,Beluga
96,2013-06-01,gas,520429.0,41996.0,Beluga,Beluga
96,2013-07-01,gas,609860.0,48352.0,Beluga,Beluga
96,2013-08-01,gas,690465.0,55036.0,Beluga,Beluga
96,2013-09-01,gas,685111.0,54383.0,Beluga,Beluga
96,2013-10-01,gas,905949.0,73303.0,Beluga,Beluga
96,2013-11-01,gas,994025.0,83605.0,Beluga,Beluga
96,2013-12-01,gas,1270414.0,106595.0,Beluga,Beluga
96,2013-01-01,gas,750650.0,58469.0,Beluga,Beluga
96,2013-02-01,gas,240956.0,16758.0,Beluga,Beluga
96,2013-03-01,gas,599074.0,41944.0,Beluga,Beluga
96,2013-04-01,gas,312426.0,21732.0,Beluga,Beluga
96,2013-05-01,gas,213960.0,15511.0,Beluga,Beluga
96,2013-06-01,gas,622036.0,44801.0,Beluga,Beluga
96,2013-07-01,gas,405307.0,28872.0,Beluga,Beluga
96,2013-08-01,gas,302843.0,21646.0,Beluga,Beluga
96,2013-09-01,gas,276517.0,18850.0,Beluga,Beluga
96,2013-10-01,gas,230941.0,14674.0,Beluga,Beluga
96,2013-11-01,gas,479034.0,33699.0,Beluga,Beluga
96,2013-12-01,gas,230987.0,15766.0,Beluga,Beluga
6283,2013-01-01,oil,149.0,10.065,Seldovia,Seldovia
6283,2013-02-01,oil,105.0,6.944,Seldovia,Seldovia
6283,2013-03-01,oil,105.0,7.024,Seldovia,Seldovia
6283,2013-04-01,oil,124.0,8.102,Seldovia,Seldovia
6283,2013-05-01,oil,124.0,8.165,Seldovia,Seldovia
6283,2013-06-01,oil,87.0,5.864,Seldovia,Seldovia
6283,2013-07-01,oil,87.0,5.552,Seldovia,Seldovia
6283,2013-08-01,oil,81.0,5.478,Seldovia,Seldovia
6283,2013-09-01,oil,99.0,6.429,Seldovia,Seldovia
6283,2013-10-01,oil,93.0,6.187,Seldovia,Seldovia
6283,2013-11-01,oil,124.0,8.064,Seldovia,Seldovia
6283,2013-12-01,oil,136.0,9.126,Seldovia,Seldovia
6285,2013-01-01,oil,0.0,7006.0,North Pole,North Pole
6285,2013-02-01,oil,0.0,5683.0,North Pole,North Pole
6285,2013-03-01,oil,0.0,5501.0,North Pole,North Pole
6285,2013-04-01,oil,0.0,6846.0,North Pole,North Pole
6285,2013-05-01,oil,0.0,6578.0,North Pole,North Pole
6285,2013-06-01,oil,0.0,5043.0,North Pole,North Pole
6285,2013-07-01,oil,0.0,4215.0,North Pole,North Pole
6285,2013-08-01,oil,0.0,4606.0,North Pole,North Pole
6285,2013-09-01,oil,0.0,4911.0,North Pole,North Pole
6285,2013-10-01,oil,0.0,5176.0,North Pole,North Pole
6285,2013-11-01,oil,0.0,5778.0,North Pole,North Pole
6285,2013-12-01,oil,0.0,6318.0,North Pole,North Pole
6285,2013-01-01,oil,276725.0,31007.0,North Pole,North Pole
6285,2013-02-01,oil,230170.0,25120.0,North Pole,North Pole
6285,2013-03-01,oil,229145.0,24452.0,North Pole,North Pole
6285,2013-04-01,oil,268355.0,29530.0,North Pole,North Pole
6285,2013-05-01,oil,251055.0,26573.0,North Pole,North Pole
6285,2013-06-01,oil,205770.0,20703.0,North Pole,North Pole
6285,2013-07-01,oil,182440.0,17965.0,North Pole,North Pole
6285,2013-08-01,oil,191790.0,18777.0,North Pole,North Pole
6285,2013-09-01,oil,203835.0,21170.0,North Pole,North Pole
6285,2013-10-01,oil,217685.0,22557.0,North Pole,North Pole
6285,2013-11-01,oil,247100.0,26982.0,North Pole,North Pole
6285,2013-12-01,oil,275125.0,30615.0,North Pole,North Pole
6285,2013-01-01,oil,1293.0,95.764,North Pole,North Pole
6285,2013-02-01,oil,253.0,15.283,North Pole,North Pole
6285,2013-03-01,oil,259.0,19.315,North Pole,North Pole
6285,2013-04-01,oil,226.0,8.403,North Pole,North Pole
6285,2013-05-01,oil,561.0,36.012,North Pole,North Pole
6285,2013-06-01,oil,347.0,19.458,North Pole,North Pole
6285,2013-07-01,oil,1436.0,114.279,North Pole,North Pole
6285,2013-08-01,oil,374.0,22.711,North Pole,North Pole
6285,2013-09-01,oil,479.0,35.322,North Pole,North Pole
6285,2013-10-01,oil,182.0,5.346,North Pole,North Pole
6285,2013-11-01,oil,319.0,22.581,North Pole,North Pole
6285,2013-12-01,oil,644.0,43.087,North Pole,North Pole
6285,2013-01-01,oil,102808.0,7617.236,North Pole,North Pole
6285,2013-02-01,oil,4018.0,242.717,North Pole,North Pole
6285,2013-03-01,oil,21529.0,1608.685,North Pole,North Pole
6285,2013-04-01,oil,5410.0,201.597,North Pole,North Pole
6285,2013-05-01,oil,45224.0,2902.988,North Pole,North Pole
6285,2013-06-01,oil,10124.0,568.542,North Pole,North Pole
6285,2013-07-01,oil,32468.0,2584.721,North Pole,North Pole
6285,2013-08-01,oil,13476.0,818.289,North Pole,North Pole
6285,2013-09-01,oil,35123.0,2592.678,North Pole,North Pole
6285,2013-10-01,oil,3587.0,105.654,North Pole,North Pole
6285,2013-11-01,oil,47471.0,3360.419,North Pole,North Pole
6285,2013-12-01,oil,67071.0,4490.913,North Pole,North Pole
6286,2013-01-01,oil,286.0,11.692,Fairbanks,Fairbanks
6286,2013-02-01,oil,198.0,8.068,Fairbanks,Fairbanks
6286,2013-03-01,oil,198.0,8.161,Fairbanks,Fairbanks
6286,2013-04-01,oil,231.0,9.413,Fairbanks,Fairbanks
6286,2013-05-01,oil,231.0,9.487,Fairbanks,Fairbanks
6286,2013-06-01,oil,165.0,6.813,Fairbanks,Fairbanks
6286,2013-07-01,oil,160.0,6.451,Fairbanks,Fairbanks
6286,2013-08-01,oil,154.0,6.364,Fairbanks,Fairbanks
6286,2013-09-01,oil,182.0,7.469,Fairbanks,Fairbanks
6286,2013-10-01,oil,176.0,7.188,Fairbanks,Fairbanks
6286,2013-11-01,oil,231.0,9.369,Fairbanks,Fairbanks
6286,2013-12-01,oil,259.0,10.602,Fairbanks,Fairbanks
6286,2013-01-01,oil,19488.0,797.879,Fairbanks,Fairbanks
6286,2013-02-01,oil,13452.0,550.507,Fairbanks,Fairbanks
6286,2013-03-01,oil,13605.0,556.838,Fairbanks,Fairbanks
6286,2013-04-01,oil,15694.0,642.289,Fairbanks,Fairbanks
6286,2013-05-01,oil,15812.0,647.31,Fairbanks,Fairbanks
6286,2013-06-01,oil,11358.0,464.86,Fairbanks,Fairbanks
6286,2013-07-01,oil,10756.0,440.154,Fairbanks,Fairbanks
6286,2013-08-01,oil,10608.0,434.277,Fairbanks,Fairbanks
6286,2013-09-01,oil,12455.0,509.67,Fairbanks,Fairbanks
6286,2013-10-01,oil,11983.0,490.442,Fairbanks,Fairbanks
6286,2013-11-01,oil,15617.0,639.255,Fairbanks,Fairbanks
6286,2013-12-01,oil,17676.0,723.442,Fairbanks,Fairbanks
6286,2013-01-01,oil,6.0,-13.884,Fairbanks,Fairbanks
6286,2013-02-01,oil,11.0,-9.578,Fairbanks,Fairbanks
6286,2013-03-01,oil,11.0,-9.688,Fairbanks,Fairbanks
6286,2013-04-01,oil,17.0,-11.175,Fairbanks,Fairbanks
6286,2013-05-01,oil,17.0,-11.263,Fairbanks,Fairbanks
6286,2013-06-01,oil,11.0,-8.088,Fairbanks,Fairbanks
6286,2013-07-01,oil,11.0,-7.658,Fairbanks,Fairbanks
6286,2013-08-01,oil,11.0,-7.556,Fairbanks,Fairbanks
6286,2013-09-01,oil,11.0,-8.868,Fairbanks,Fairbanks
6286,2013-10-01,oil,11.0,-8.533,Fairbanks,Fairbanks
6286,2013-11-01,oil,17.0,-11.122,Fairbanks,Fairbanks
6286,2013-12-01,oil,17.0,-12.587,Fairbanks,Fairbanks
6288,2013-01-01,oil,34.0,3.0,Healy,Healy
6288,2013-02-01,oil,0.0,0.0,Healy,Healy
6288,2013-03-01,oil,29.0,3.0,Healy,Healy
6288,2013-04-01,oil,0.0,0.0,Healy,Healy
6288,2013-05-01,oil,23.0,2.0,Healy,Healy
6288,2013-06-01,oil,0.0,0.0,Healy,Healy
6288,2013-07-01,oil,34.0,3.0,Healy,Healy
6288,2013-08-01,oil,0.0,0.0,Healy,Healy
6288,2013-09-01,oil,51.0,5.0,Healy,Healy
6288,2013-10-01,oil,0.0,0.0,Healy,Healy
6288,2013-11-01,oil,0.0,0.0,Healy,Healy
6288,2013-12-01,oil,0.0,0.0,Healy,Healy
6288,2013-01-01,oil,593.0,42.927,Healy,Healy
6288,2013-02-01,oil,0.0,0.0,Healy,Healy
6288,2013-03-01,oil,23.0,1.679,Healy,Healy
6288,2013-04-01,oil,450.0,30.034,Healy,Healy
6288,2013-05-01,oil,952.0,70.731,Healy,Healy
6288,2013-06-01,oil,0.0,0.0,Healy,Healy
6288,2013-07-01,oil,103.0,7.756,Healy,Healy
6288,2013-08-01,oil,143.0,10.713,Healy,Healy
6288,2013-09-01,oil,57.0,4.236,Healy,Healy
6288,2013-10-01,oil,228.0,16.755,Healy,Healy
6288,2013-11-01,oil,707.0,52.915,Healy,Healy
6288,2013-12-01,oil,6.0,0.417,Healy,Healy
6288,2013-01-01,coal,0.0,0.0,Healy,Healy
6288,2013-02-01,coal,0.0,0.0,Healy,Healy
6288,2013-03-01,coal,0.0,0.0,Healy,Healy
6288,2013-04-01,coal,0.0,0.0,Healy,Healy
6288,2013-05-01,coal,0.0,0.0,Healy,Healy
6288,2013-06-01,coal,0.0,0.0,Healy,Healy
6288,2013-07-01,coal,0.0,0.0,Healy,Healy
6288,2013-08-01,coal,0.0,0.0,Healy,Healy
6288,2013-09-01,coal,0.0,0.0,Healy,Healy
6288,2013-10-01,coal,0.0,0.0,Healy,Healy
6288,2013-11-01,coal,0.0,0.0,Healy,Healy
6288,2013-12-01,coal,0.0,0.0,Healy,Healy
6288,2013-01-01,coal,227926.0,16505.073,Healy,Healy
6288,2013-02-01,coal,233278.0,16960.0,Healy,Healy
6288,2013-03-01,coal,248476.0,18300.321,Healy,Healy
6288,2013-04-01,coal,61742.0,4117.966,Healy,Healy
6288,2013-05-01,coal,163103.0,12119.269,Healy,Healy
6288,2013-06-01,coal,245182.0,18401.0,Healy,Healy
6288,2013-07-01,coal,247989.0,18746.244,Healy,Healy
6288,2013-08-01,coal,239694.0,18019.287,Healy,Healy
6288,2013-09-01,coal,239568.0,17802.764,Healy,Healy
6288,2013-10-01,coal,219159.0,16105.245,Healy,Healy
6288,2013-11-01,coal,210418.0,15753.085,Healy,Healy
6288,2013-12-01,coal,249270.0,18233.583,Healy,Healy
6291,2013-01-01,hydro,31213.0,3271.446,Cooper Lake,Cooper Landing
6291,2013-02-01,hydro,29132.0,3053.367,Cooper Lake,Cooper Landing
6291,2013-03-01,hydro,26851.0,2814.316,Cooper Lake,Cooper Landing
6291,2013-04-01,hydro,26896.0,2819.02,Cooper Lake,Cooper Landing
6291,2013-05-01,hydro,24468.0,2564.536,Cooper Lake,Cooper Landing
6291,2013-06-01,hydro,21711.0,2275.51,Cooper Lake,Cooper Landing
6291,2013-07-01,hydro,22566.0,2365.123,Cooper Lake,Cooper Landing
6291,2013-08-01,hydro,25760.0,2699.96,Cooper Lake,Cooper Landing
6291,2013-09-01,hydro,21628.0,2266.887,Cooper Lake,Cooper Landing
6291,2013-10-01,hydro,47460.0,4974.294,Cooper Lake,Cooper Landing
6291,2013-11-01,hydro,31091.0,3258.708,Cooper Lake,Cooper Landing
6291,2013-12-01,hydro,34012.0,3564.833,Cooper Lake,Cooper Landing
6292,2013-01-01,gas,68031.0,4221.831,Bernice Lake,Nikiski
6292,2013-02-01,gas,55508.0,3444.629,Bernice Lake,Nikiski
6292,2013-03-01,gas,60397.0,3747.969,Bernice Lake,Nikiski
6292,2013-04-01,gas,53424.0,3315.275,Bernice Lake,Nikiski
6292,2013-05-01,gas,54625.0,3389.83,Bernice Lake,Nikiski
6292,2013-06-01,gas,47955.0,2975.837,Bernice Lake,Nikiski
6292,2013-07-01,gas,54992.0,3412.57,Bernice Lake,Nikiski
6292,2013-08-01,gas,52318.0,3246.641,Bernice Lake,Nikiski
6292,2013-09-01,gas,55031.0,3414.973,Bernice Lake,Nikiski
6292,2013-10-01,gas,47584.0,2952.84,Bernice Lake,Nikiski
6292,2013-11-01,gas,56799.0,3524.672,Bernice Lake,Nikiski
6292,2013-12-01,gas,69581.0,4317.933,Bernice Lake,Nikiski
6293,2013-01-01,gas,28229.0,1494.969,International,Anchorage
6293,2013-02-01,gas,23032.0,1219.759,International,Anchorage
6293,2013-03-01,gas,25060.0,1327.173,International,Anchorage
6293,2013-04-01,gas,22167.0,1173.954,International,Anchorage
6293,2013-05-01,gas,22665.0,1200.354,International,Anchorage
6293,2013-06-01,gas,19897.0,1053.758,International,Anchorage
6293,2013-07-01,gas,22817.0,1208.407,International,Anchorage
6293,2013-08-01,gas,21708.0,1149.651,International,Anchorage
6293,2013-09-01,gas,22833.0,1209.258,International,Anchorage
6293,2013-10-01,gas,19744.0,1045.614,International,Anchorage
6293,2013-11-01,gas,23567.0,1248.103,International,Anchorage
6293,2013-12-01,gas,28871.0,1529.0,International,Anchorage
6559,2013-01-01,oil,0.0,31.294,George M Sullivan,Anchorage
6559,2013-02-01,oil,0.0,32.052,George M Sullivan,Anchorage
6559,2013-03-01,oil,0.0,29.255,George M Sullivan,Anchorage
6559,2013-04-01,oil,0.0,35.411,George M Sullivan,Anchorage
6559,2013-05-01,oil,0.0,10.053,George M Sullivan,Anchorage
6559,2013-06-01,oil,0.0,37.104,George M Sullivan,Anchorage
6559,2013-07-01,oil,0.0,39.352,George M Sullivan,Anchorage
6559,2013-08-01,oil,0.0,9.034,George M Sullivan,Anchorage
6559,2013-09-01,oil,0.0,104.506,George M Sullivan,Anchorage
6559,2013-10-01,oil,0.0,0.814,George M Sullivan,Anchorage
6559,2013-11-01,oil,0.0,9.496,George M Sullivan,Anchorage
6559,2013-12-01,oil,0.0,10.516,George M Sullivan,Anchorage
6559,2013-01-01,gas,0.0,16146.706,George M Sullivan,Anchorage
6559,2013-02-01,gas,0.0,10733.948,George M Sullivan,Anchorage
6559,2013-03-01,gas,0.0,13361.745,George M Sullivan,Anchorage
6559,2013-04-01,gas,0.0,13396.589,George M Sullivan,Anchorage
6559,2013-05-01,gas,0.0,10649.947,George M Sullivan,Anchorage
6559,2013-06-01,gas,0.0,9872.896,George M Sullivan,Anchorage
6559,2013-07-01,gas,0.0,12433.648,George M Sullivan,Anchorage
6559,2013-08-01,gas,0.0,6705.966,George M Sullivan,Anchorage
6559,2013-09-01,gas,0.0,7843.494,George M Sullivan,Anchorage
6559,2013-10-01,gas,0.0,366.186,George M Sullivan,Anchorage
6559,2013-11-01,gas,0.0,8927.504,George M Sullivan,Anchorage
6559,2013-12-01,gas,0.0,8654.484,George M Sullivan,Anchorage
6559,2013-02-01,other,0.0,0.0,George M Sullivan,Anchorage
6559,2013-03-01,other,0.0,0.0,George M Sullivan,Anchorage
6559,2013-04-01,other,0.0,0.0,George M Sullivan,Anchorage
6559,2013-05-01,other,0.0,0.0,George M Sullivan,Anchorage
6559,2013-06-01,other,0.0,0.0,George M Sullivan,Anchorage
6559,2013-07-01,other,0.0,0.0,George M Sullivan,Anchorage
6559,2013-08-01,other,0.0,0.0,George M Sullivan,Anchorage
6559,2013-09-01,other,0.0,0.0,George M Sullivan,Anchorage
6559,2013-10-01,other,0.0,0.0,George M Sullivan,Anchorage
6559,2013-11-01,other,0.0,0.0,George M Sullivan,Anchorage
6559,2013-12-01,other,0.0,0.0,George M Sullivan,Anchorage
6559,2013-01-01,oil,1540.0,105.288,George M Sullivan,Anchorage
6559,2013-02-01,oil,1369.0,99.413,George M Sullivan,Anchorage
6559,2013-03-01,oil,1203.0,89.109,George M Sullivan,Anchorage
6559,2013-04-01,oil,1380.0,105.93,George M Sullivan,Anchorage
6559,2013-05-01,oil,386.0,28.659,George M Sullivan,Anchorage
6559,2013-06-01,oil,1684.0,118.491,George M Sullivan,Anchorage
6559,2013-07-01,oil,1518.0,108.702,George M Sullivan,Anchorage
6559,2013-08-01,oil,546.0,36.704,George M Sullivan,Anchorage
6559,2013-09-01,oil,5349.0,363.759,George M Sullivan,Anchorage
6559,2013-10-01,oil,519.0,36.623,George M Sullivan,Anchorage
6559,2013-11-01,oil,458.0,32.847,George M Sullivan,Anchorage
6559,2013-12-01,oil,541.0,38.662,George M Sullivan,Anchorage
6559,2013-01-01,gas,794638.0,54325.712,George M Sullivan,Anchorage
6559,2013-02-01,gas,458455.0,33292.587,George M Sullivan,Anchorage
6559,2013-03-01,gas,549613.0,40698.891,George M Sullivan,Anchorage
6559,2013-04-01,gas,522077.0,40075.07,George M Sullivan,Anchorage
6559,2013-05-01,gas,409333.0,30360.341,George M Sullivan,Anchorage
6559,2013-06-01,gas,447980.0,31528.509,George M Sullivan,Anchorage
6559,2013-07-01,gas,479623.0,34345.298,George M Sullivan,Anchorage
6559,2013-08-01,gas,405639.0,27244.296,George M Sullivan,Anchorage
6559,2013-09-01,gas,401451.0,27301.241,George M Sullivan,Anchorage
6559,2013-10-01,gas,233382.0,16472.377,George M Sullivan,Anchorage
6559,2013-11-01,gas,430749.0,30882.153,George M Sullivan,Anchorage
6559,2013-12-01,gas,445199.0,31818.338,George M Sullivan,Anchorage
6559,2013-02-01,other,0.0,0.0,George M Sullivan,Anchorage
6559,2013-03-01,other,0.0,0.0,George M Sullivan,Anchorage
6559,2013-04-01,other,0.0,0.0,George M Sullivan,Anchorage
6559,2013-05-01,other,0.0,0.0,George M Sullivan,Anchorage
6559,2013-06-01,other,0.0,0.0,George M Sullivan,Anchorage
6559,2013-07-01,other,0.0,0.0,George M Sullivan,Anchorage
6559,2013-08-01,other,0.0,0.0,George M Sullivan,Anchorage
6559,2013-09-01,other,0.0,0.0,George M Sullivan,Anchorage
6559,2013-10-01,other,0.0,0.0,George M Sullivan,Anchorage
6559,2013-11-01,other,0.0,0.0,George M Sullivan,Anchorage
6559,2013-12-01,other,0.0,0.0,George M Sullivan,Anchorage
6559,2013-01-01,gas,2840.0,75.0,George M Sullivan,Anchorage
6559,2013-02-01,gas,11198.0,701.0,George M Sullivan,Anchorage
6559,2013-03-01,gas,96.0,-99.0,George M Sullivan,Anchorage
6559,2013-04-01,gas,90254.0,7022.0,George M Sullivan,Anchorage
6559,2013-05-01,gas,180618.0,14048.0,George M Sullivan,Anchorage
6559,2013-06-01,gas,80138.0,5677.0,George M Sullivan,Anchorage
6559,2013-07-01,gas,0.0,-84.0,George M Sullivan,Anchorage
6559,2013-08-01,gas,34137.0,2311.0,George M Sullivan,Anchorage
6559,2013-09-01,gas,27.0,-91.0,George M Sullivan,Anchorage
6559,2013-10-01,gas,220655.0,13815.0,George M Sullivan,Anchorage
6559,2013-11-01,gas,2373.0,38.0,George M Sullivan,Anchorage
6559,2013-12-01,gas,0.0,-81.0,George M Sullivan,Anchorage
7367,2013-01-01,hydro,329928.0,34580.0,Bradley Lake,Homer
7367,2013-02-01,hydro,229270.0,24030.0,Bradley Lake,Homer
7367,2013-03-01,hydro,223259.0,23400.0,Bradley Lake,Homer
7367,2013-04-01,hydro,281078.0,29460.0,Bradley Lake,Homer
7367,2013-05-01,hydro,276307.0,28960.0,Bradley Lake,Homer
7367,2013-06-01,hydro,216485.0,22690.0,Bradley Lake,Homer
7367,2013-07-01,hydro,241864.0,25350.0,Bradley Lake,Homer
7367,2013-08-01,hydro,199789.0,20940.0,Bradley Lake,Homer
7367,2013-09-01,hydro,127773.0,13392.0,Bradley Lake,Homer
7367,2013-10-01,hydro,579835.0,60773.0,Bradley Lake,Homer
7367,2013-11-01,hydro,444639.0,46603.0,Bradley Lake,Homer
7367,2013-12-01,hydro,363283.0,38076.0,Bradley Lake,Homer
50308,2013-01-01,coal,489800.0,13572.88,Utility Plants Section,Fort Wainwright
50308,2013-02-01,coal,451785.0,12182.366,Utility Plants Section,Fort Wainwright
50308,2013-03-01,coal,456114.0,12327.372,Utility Plants Section,Fort Wainwright
50308,2013-04-01,coal,380085.0,10737.114,Utility Plants Section,Fort Wainwright
